city,price_bus,price_train,stops_bus,stops_train,density,hhsize,homeown,d_ib,d_it
r_20,3.4,12.42,16,24,1.47,1,1,0,0
r_21,7.82,8.06,45,16,6.15,1,0,0,0
r_22,3.39,11.88,16,27,1.45,3,1,0,0
r_23,4.65,12.09,27,26,3.93,2,1,0,0
r_24,3.84,8.24,16,18,1.95,1,1,0,0
r_25,8.17,12.4,50,26,7.14,1,1,0,0
r_26,4.32,11.11,25,23,3.0,2,1,0,0
r_27,5.98,13.79,30,28,4.38,2,0,0,0
r_28,3.94,12.55,18,28,1.72,2,0,0,0
r_29,5.47,9.27,33,17,5.14,3,1,1,0
r_30,4.5,7.88,20,16,2.26,3,0,0,0
r_1,6.49,12.52,36,25,5.3,2,0,0,0
r_2,8.44,6.11,49,16,7.7,2,1,0,1
r_3,5.54,13.35,32,30,4.35,2,0,0,0
r_4,7.99,10.09,44,24,6.29,3,1,1,0
r_5,4.97,6.01,27,12,4.07,1,0,0,0
r_6,3.23,6.68,18,16,2.43,1,0,0,1
r_7,3.72,11.49,17,24,1.87,2,1,0,0
r_8,8.16,7.76,50,16,7.32,7,1,0,1
r_9,4.68,8.52,22,19,2.34,4,0,0,0
r_10,6.87,6.35,39,14,5.53,5,0,0,1
r_11,3.78,13.25,18,27,2.07,5,1,0,0
r_12,8.8,14.23,51,29,7.39,1,0,1,0
r_13,4.38,13.27,24,27,2.84,3,0,0,0
r_14,7.54,8.09,44,15,6.95,4,0,0,0
r_15,8.79,11.85,51,24,7.42,2,0,0,0
r_16,5.67,14.07,31,30,4.47,2,0,0,0
r_17,7.08,10.04,41,18,6.23,2,1,0,1
r_18,6.0,13.29,34,27,4.79,3,0,0,0
r_19,3.07,11.3,12,25,1.15,1,1,0,0
r_20,3.4,12.42,16,24,1.47,2,1,0,0
r_21,7.82,8.06,45,16,6.15,2,0,0,0
r_22,3.39,11.88,16,27,1.45,1,1,0,0
r_23,4.65,12.09,27,26,3.93,3,0,0,0
r_24,3.84,8.24,16,18,1.95,4,1,0,0
r_25,8.17,12.4,50,26,7.14,4,0,1,0
r_26,4.32,11.11,25,23,3.0,2,1,0,0
r_27,5.98,13.79,30,28,4.38,4,0,0,0
r_28,3.94,12.55,18,28,1.72,3,0,0,0
r_29,5.47,9.27,33,17,5.14,3,1,0,0
r_30,4.5,7.88,20,16,2.26,1,0,0,0
r_1,6.49,12.52,36,25,5.3,3,1,1,0
r_2,8.44,6.11,49,16,7.7,2,0,0,1
r_3,5.54,13.35,32,30,4.35,1,0,0,0
r_4,7.99,10.09,44,24,6.29,3,0,0,0
r_5,4.97,6.01,27,12,4.07,3,1,1,0
r_6,3.23,6.68,18,16,2.43,2,1,0,0
r_7,3.72,11.49,17,24,1.87,1,0,0,0
r_8,8.16,7.76,50,16,7.32,2,1,0,1
r_9,4.68,8.52,22,19,2.34,3,1,0,0
r_10,6.87,6.35,39,14,5.53,3,0,0,1
r_11,3.78,13.25,18,27,2.07,2,0,0,0
r_12,8.8,14.23,51,29,7.39,3,0,0,0
r_13,4.38,13.27,24,27,2.84,2,0,0,0
r_14,7.54,8.09,44,15,6.95,2,1,0,1
r_15,8.79,11.85,51,24,7.42,1,0,0,1
r_16,5.67,14.07,31,30,4.47,2,1,0,0
r_17,7.08,10.04,41,18,6.23,3,1,0,0
r_18,6.0,13.29,34,27,4.79,2,0,0,0
r_19,3.07,11.3,12,25,1.15,2,0,0,0
r_20,3.4,12.42,16,24,1.47,1,1,0,0
r_21,7.82,8.06,45,16,6.15,2,1,0,0
r_22,3.39,11.88,16,27,1.45,1,1,0,0
r_23,4.65,12.09,27,26,3.93,2,1,0,0
r_24,3.84,8.24,16,18,1.95,2,0,0,0
r_25,8.17,12.4,50,26,7.14,1,0,0,0
r_26,4.32,11.11,25,23,3.0,3,0,0,0
r_27,5.98,13.79,30,28,4.38,5,1,0,0
r_28,3.94,12.55,18,28,1.72,4,1,0,0
r_29,5.47,9.27,33,17,5.14,1,0,0,0
r_30,4.5,7.88,20,16,2.26,7,1,0,0
r_1,6.49,12.52,36,25,5.3,3,0,0,0
r_2,8.44,6.11,49,16,7.7,7,0,0,1
r_3,5.54,13.35,32,30,4.35,1,0,0,0
r_4,7.99,10.09,44,24,6.29,1,1,1,0
r_5,4.97,6.01,27,12,4.07,3,1,0,0
r_6,3.23,6.68,18,16,2.43,3,1,0,0
r_7,3.72,11.49,17,24,1.87,3,0,1,0
r_8,8.16,7.76,50,16,7.32,4,0,0,0
r_9,4.68,8.52,22,19,2.34,1,1,0,0
r_10,6.87,6.35,39,14,5.53,2,1,0,1
r_11,3.78,13.25,18,27,2.07,3,1,0,0
r_12,8.8,14.23,51,29,7.39,3,1,0,0
r_13,4.38,13.27,24,27,2.84,2,1,0,0
r_14,7.54,8.09,44,15,6.95,2,0,0,1
r_15,8.79,11.85,51,24,7.42,4,1,0,0
r_16,5.67,14.07,31,30,4.47,4,1,0,0
r_17,7.08,10.04,41,18,6.23,3,0,0,0
r_18,6.0,13.29,34,27,4.79,2,1,0,0
r_19,3.07,11.3,12,25,1.15,2,0,0,0
r_20,3.4,12.42,16,24,1.47,5,0,0,0
r_21,7.82,8.06,45,16,6.15,3,1,0,1
r_22,3.39,11.88,16,27,1.45,2,1,1,0
r_23,4.65,12.09,27,26,3.93,2,0,0,0
r_24,3.84,8.24,16,18,1.95,2,1,0,0
r_25,8.17,12.4,50,26,7.14,4,1,0,0
r_26,4.32,11.11,25,23,3.0,3,0,0,0
r_27,5.98,13.79,30,28,4.38,3,0,0,0
r_28,3.94,12.55,18,28,1.72,2,0,1,0
r_29,5.47,9.27,33,17,5.14,3,0,1,0
r_30,4.5,7.88,20,16,2.26,3,0,0,0
r_1,6.49,12.52,36,25,5.3,1,1,1,0
r_2,8.44,6.11,49,16,7.7,1,0,0,1
r_3,5.54,13.35,32,30,4.35,2,0,0,0
r_4,7.99,10.09,44,24,6.29,3,0,0,1
r_5,4.97,6.01,27,12,4.07,3,1,0,0
r_6,3.23,6.68,18,16,2.43,2,1,0,0
r_7,3.72,11.49,17,24,1.87,3,0,0,0
r_8,8.16,7.76,50,16,7.32,5,0,0,0
r_9,4.68,8.52,22,19,2.34,3,0,0,0
r_10,6.87,6.35,39,14,5.53,2,1,0,0
r_11,3.78,13.25,18,27,2.07,3,1,0,0
r_12,8.8,14.23,51,29,7.39,9,1,0,0
r_13,4.38,13.27,24,27,2.84,6,1,0,0
r_14,7.54,8.09,44,15,6.95,2,1,0,0
r_15,8.79,11.85,51,24,7.42,3,1,0,1
r_16,5.67,14.07,31,30,4.47,3,1,0,0
r_17,7.08,10.04,41,18,6.23,4,1,0,1
r_18,6.0,13.29,34,27,4.79,4,1,0,0
r_19,3.07,11.3,12,25,1.15,1,0,0,0
r_20,3.4,12.42,16,24,1.47,2,1,0,0
r_21,7.82,8.06,45,16,6.15,2,0,0,0
r_22,3.39,11.88,16,27,1.45,3,0,0,0
r_23,4.65,12.09,27,26,3.93,2,1,0,0
r_24,3.84,8.24,16,18,1.95,2,0,0,0
r_25,8.17,12.4,50,26,7.14,2,0,0,0
r_26,4.32,11.11,25,23,3.0,5,0,0,0
r_27,5.98,13.79,30,28,4.38,4,0,0,0
r_28,3.94,12.55,18,28,1.72,4,1,0,0
r_29,5.47,9.27,33,17,5.14,2,1,0,0
r_30,4.5,7.88,20,16,2.26,4,0,0,0
r_1,6.49,12.52,36,25,5.3,2,0,0,0
r_2,8.44,6.11,49,16,7.7,3,1,0,1
r_3,5.54,13.35,32,30,4.35,4,1,0,0
r_4,7.99,10.09,44,24,6.29,1,1,0,0
r_5,4.97,6.01,27,12,4.07,3,0,0,0
r_6,3.23,6.68,18,16,2.43,1,0,0,0
r_7,3.72,11.49,17,24,1.87,3,0,0,0
r_8,8.16,7.76,50,16,7.32,3,0,0,0
r_9,4.68,8.52,22,19,2.34,3,1,0,0
r_10,6.87,6.35,39,14,5.53,3,1,0,1
r_11,3.78,13.25,18,27,2.07,1,0,0,0
r_12,8.8,14.23,51,29,7.39,1,1,0,0
r_13,4.38,13.27,24,27,2.84,4,1,0,0
r_14,7.54,8.09,44,15,6.95,1,1,0,1
r_15,8.79,11.85,51,24,7.42,2,0,0,0
r_16,5.67,14.07,31,30,4.47,3,1,0,0
r_17,7.08,10.04,41,18,6.23,2,1,0,0
r_18,6.0,13.29,34,27,4.79,2,1,0,0
r_19,3.07,11.3,12,25,1.15,4,1,0,0
r_20,3.4,12.42,16,24,1.47,2,0,0,0
r_21,7.82,8.06,45,16,6.15,1,0,0,1
r_22,3.39,11.88,16,27,1.45,3,0,0,0
r_23,4.65,12.09,27,26,3.93,4,1,0,0
r_24,3.84,8.24,16,18,1.95,2,0,0,0
r_25,8.17,12.4,50,26,7.14,1,0,0,0
r_26,4.32,11.11,25,23,3.0,2,0,0,0
r_27,5.98,13.79,30,28,4.38,2,0,0,0
r_28,3.94,12.55,18,28,1.72,2,0,0,0
r_29,5.47,9.27,33,17,5.14,6,0,0,0
r_30,4.5,7.88,20,16,2.26,1,0,0,0
r_1,6.49,12.52,36,25,5.3,1,1,1,0
r_2,8.44,6.11,49,16,7.7,2,1,0,1
r_3,5.54,13.35,32,30,4.35,3,1,0,0
r_4,7.99,10.09,44,24,6.29,4,1,0,0
r_5,4.97,6.01,27,12,4.07,3,1,0,0
r_6,3.23,6.68,18,16,2.43,2,0,0,0
r_7,3.72,11.49,17,24,1.87,1,1,0,0
r_8,8.16,7.76,50,16,7.32,4,1,0,1
r_9,4.68,8.52,22,19,2.34,2,0,0,0
r_10,6.87,6.35,39,14,5.53,1,0,0,0
r_11,3.78,13.25,18,27,2.07,4,1,0,0
r_12,8.8,14.23,51,29,7.39,3,1,0,0
r_13,4.38,13.27,24,27,2.84,2,0,0,0
r_14,7.54,8.09,44,15,6.95,2,0,0,1
r_15,8.79,11.85,51,24,7.42,2,1,0,0
r_16,5.67,14.07,31,30,4.47,3,1,0,0
r_17,7.08,10.04,41,18,6.23,4,1,0,0
r_18,6.0,13.29,34,27,4.79,1,1,0,0
r_19,3.07,11.3,12,25,1.15,1,1,0,0
r_20,3.4,12.42,16,24,1.47,1,0,0,0
r_21,7.82,8.06,45,16,6.15,1,0,0,0
r_22,3.39,11.88,16,27,1.45,2,1,0,0
r_23,4.65,12.09,27,26,3.93,3,0,0,0
r_24,3.84,8.24,16,18,1.95,2,1,0,0
r_25,8.17,12.4,50,26,7.14,4,1,0,1
r_26,4.32,11.11,25,23,3.0,4,0,0,0
r_27,5.98,13.79,30,28,4.38,1,1,0,0
r_28,3.94,12.55,18,28,1.72,3,0,0,0
r_29,5.47,9.27,33,17,5.14,2,1,0,0
r_30,4.5,7.88,20,16,2.26,3,1,0,0
r_1,6.49,12.52,36,25,5.3,1,1,0,1
r_2,8.44,6.11,49,16,7.7,2,1,0,1
r_3,5.54,13.35,32,30,4.35,1,0,0,0
r_4,7.99,10.09,44,24,6.29,1,1,0,1
r_5,4.97,6.01,27,12,4.07,3,1,0,1
r_6,3.23,6.68,18,16,2.43,3,0,0,1
r_7,3.72,11.49,17,24,1.87,2,0,0,0
r_8,8.16,7.76,50,16,7.32,3,1,0,1
r_9,4.68,8.52,22,19,2.34,1,1,0,0
r_10,6.87,6.35,39,14,5.53,4,0,0,0
r_11,3.78,13.25,18,27,2.07,3,1,0,0
r_12,8.8,14.23,51,29,7.39,2,0,0,0
r_13,4.38,13.27,24,27,2.84,2,0,0,0
r_14,7.54,8.09,44,15,6.95,1,1,0,1
r_15,8.79,11.85,51,24,7.42,2,0,1,0
r_16,5.67,14.07,31,30,4.47,2,1,0,0
r_17,7.08,10.04,41,18,6.23,1,1,0,0
r_18,6.0,13.29,34,27,4.79,3,0,0,0
r_19,3.07,11.3,12,25,1.15,4,1,0,0
r_20,3.4,12.42,16,24,1.47,2,0,0,0
r_21,7.82,8.06,45,16,6.15,3,1,0,0
r_22,3.39,11.88,16,27,1.45,3,0,0,0
r_23,4.65,12.09,27,26,3.93,2,1,1,0
r_24,3.84,8.24,16,18,1.95,5,0,0,0
r_25,8.17,12.4,50,26,7.14,6,1,0,0
r_26,4.32,11.11,25,23,3.0,3,1,0,0
r_27,5.98,13.79,30,28,4.38,3,0,1,0
r_28,3.94,12.55,18,28,1.72,2,0,0,0
r_29,5.47,9.27,33,17,5.14,2,0,1,0
r_30,4.5,7.88,20,16,2.26,2,0,0,0
r_1,6.49,12.52,36,25,5.3,6,0,0,0
r_2,8.44,6.11,49,16,7.7,2,0,0,1
r_3,5.54,13.35,32,30,4.35,3,1,0,0
r_4,7.99,10.09,44,24,6.29,2,1,0,1
r_5,4.97,6.01,27,12,4.07,1,1,0,0
r_6,3.23,6.68,18,16,2.43,2,1,0,0
r_7,3.72,11.49,17,24,1.87,1,1,0,0
r_8,8.16,7.76,50,16,7.32,2,1,0,1
r_9,4.68,8.52,22,19,2.34,2,1,0,0
r_10,6.87,6.35,39,14,5.53,1,1,0,0
r_11,3.78,13.25,18,27,2.07,2,0,0,0
r_12,8.8,14.23,51,29,7.39,2,1,0,0
r_13,4.38,13.27,24,27,2.84,3,0,0,0
r_14,7.54,8.09,44,15,6.95,4,1,0,1
r_15,8.79,11.85,51,24,7.42,5,1,0,0
r_16,5.67,14.07,31,30,4.47,1,0,0,0
r_17,7.08,10.04,41,18,6.23,2,1,0,1
r_18,6.0,13.29,34,27,4.79,3,1,0,0
r_19,3.07,11.3,12,25,1.15,4,1,0,0
r_20,3.4,12.42,16,24,1.47,2,0,1,0
r_21,7.82,8.06,45,16,6.15,4,1,0,0
r_22,3.39,11.88,16,27,1.45,2,1,0,0
r_23,4.65,12.09,27,26,3.93,2,0,0,0
r_24,3.84,8.24,16,18,1.95,4,1,0,0
r_25,8.17,12.4,50,26,7.14,2,0,0,0
r_26,4.32,11.11,25,23,3.0,2,1,0,0
r_27,5.98,13.79,30,28,4.38,1,0,0,0
r_28,3.94,12.55,18,28,1.72,3,1,0,0
r_29,5.47,9.27,33,17,5.14,2,0,0,1
r_30,4.5,7.88,20,16,2.26,2,1,0,0
r_1,6.49,12.52,36,25,5.3,4,0,0,0
r_2,8.44,6.11,49,16,7.7,2,0,0,1
r_3,5.54,13.35,32,30,4.35,2,1,0,0
r_4,7.99,10.09,44,24,6.29,1,0,0,1
r_5,4.97,6.01,27,12,4.07,4,0,0,1
r_6,3.23,6.68,18,16,2.43,4,1,0,0
r_7,3.72,11.49,17,24,1.87,3,0,0,0
r_8,8.16,7.76,50,16,7.32,2,0,0,1
r_9,4.68,8.52,22,19,2.34,4,0,0,0
r_10,6.87,6.35,39,14,5.53,2,0,0,1
r_11,3.78,13.25,18,27,2.07,2,0,0,0
r_12,8.8,14.23,51,29,7.39,4,1,1,0
r_13,4.38,13.27,24,27,2.84,3,0,0,0
r_14,7.54,8.09,44,15,6.95,2,1,0,0
r_15,8.79,11.85,51,24,7.42,2,1,0,0
r_16,5.67,14.07,31,30,4.47,1,1,0,0
r_17,7.08,10.04,41,18,6.23,4,0,0,0
r_18,6.0,13.29,34,27,4.79,1,0,0,0
r_19,3.07,11.3,12,25,1.15,4,0,0,0
r_20,3.4,12.42,16,24,1.47,1,0,0,0
r_21,7.82,8.06,45,16,6.15,2,1,0,0
r_22,3.39,11.88,16,27,1.45,2,0,0,0
r_23,4.65,12.09,27,26,3.93,1,1,0,0
r_24,3.84,8.24,16,18,1.95,5,1,0,0
r_25,8.17,12.4,50,26,7.14,1,1,0,0
r_26,4.32,11.11,25,23,3.0,8,0,0,0
r_27,5.98,13.79,30,28,4.38,4,1,0,0
r_28,3.94,12.55,18,28,1.72,3,1,0,0
r_29,5.47,9.27,33,17,5.14,3,1,1,0
r_30,4.5,7.88,20,16,2.26,1,1,0,0
r_1,6.49,12.52,36,25,5.3,2,1,0,0
r_2,8.44,6.11,49,16,7.7,6,0,0,0
r_3,5.54,13.35,32,30,4.35,3,0,0,0
r_4,7.99,10.09,44,24,6.29,3,0,0,0
r_5,4.97,6.01,27,12,4.07,1,0,0,0
r_6,3.23,6.68,18,16,2.43,1,0,0,0
r_7,3.72,11.49,17,24,1.87,2,0,0,0
r_8,8.16,7.76,50,16,7.32,3,1,0,0
r_9,4.68,8.52,22,19,2.34,2,0,0,0
r_10,6.87,6.35,39,14,5.53,3,1,0,0
r_11,3.78,13.25,18,27,2.07,4,0,0,0
r_12,8.8,14.23,51,29,7.39,1,1,0,0
r_13,4.38,13.27,24,27,2.84,2,0,0,0
r_14,7.54,8.09,44,15,6.95,4,0,0,0
r_15,8.79,11.85,51,24,7.42,2,1,0,0
r_16,5.67,14.07,31,30,4.47,4,0,0,0
r_17,7.08,10.04,41,18,6.23,2,1,0,0
r_18,6.0,13.29,34,27,4.79,1,1,0,0
r_19,3.07,11.3,12,25,1.15,1,0,0,0
r_20,3.4,12.42,16,24,1.47,1,1,0,0
r_21,7.82,8.06,45,16,6.15,2,1,0,0
r_22,3.39,11.88,16,27,1.45,4,1,0,0
r_23,4.65,12.09,27,26,3.93,1,0,0,0
r_24,3.84,8.24,16,18,1.95,1,1,0,0
r_25,8.17,12.4,50,26,7.14,2,0,0,0
r_26,4.32,11.11,25,23,3.0,3,0,0,0
r_27,5.98,13.79,30,28,4.38,1,1,0,0
r_28,3.94,12.55,18,28,1.72,3,1,0,0
r_29,5.47,9.27,33,17,5.14,2,1,0,0
r_30,4.5,7.88,20,16,2.26,1,1,0,0
r_1,6.49,12.52,36,25,5.3,1,1,1,0
r_2,8.44,6.11,49,16,7.7,3,1,0,1
r_3,5.54,13.35,32,30,4.35,5,1,0,0
r_4,7.99,10.09,44,24,6.29,2,1,1,0
r_5,4.97,6.01,27,12,4.07,3,0,0,0
r_6,3.23,6.68,18,16,2.43,4,1,0,0
r_7,3.72,11.49,17,24,1.87,1,0,0,0
r_8,8.16,7.76,50,16,7.32,2,1,0,0
r_9,4.68,8.52,22,19,2.34,7,1,0,0
r_10,6.87,6.35,39,14,5.53,2,0,0,1
r_11,3.78,13.25,18,27,2.07,5,1,0,0
r_12,8.8,14.23,51,29,7.39,2,1,0,0
r_13,4.38,13.27,24,27,2.84,2,1,0,0
r_14,7.54,8.09,44,15,6.95,4,1,0,0
r_15,8.79,11.85,51,24,7.42,1,1,0,0
r_16,5.67,14.07,31,30,4.47,1,1,0,0
r_17,7.08,10.04,41,18,6.23,2,0,0,0
r_18,6.0,13.29,34,27,4.79,2,1,0,0
r_19,3.07,11.3,12,25,1.15,7,0,0,0
r_20,3.4,12.42,16,24,1.47,2,0,0,0
r_21,7.82,8.06,45,16,6.15,4,0,0,1
r_22,3.39,11.88,16,27,1.45,5,1,0,0
r_23,4.65,12.09,27,26,3.93,2,1,1,0
r_24,3.84,8.24,16,18,1.95,2,1,0,0
r_25,8.17,12.4,50,26,7.14,4,0,0,0
r_26,4.32,11.11,25,23,3.0,4,0,0,0
r_27,5.98,13.79,30,28,4.38,3,1,0,0
r_28,3.94,12.55,18,28,1.72,2,0,0,0
r_29,5.47,9.27,33,17,5.14,6,0,0,0
r_30,4.5,7.88,20,16,2.26,3,0,1,0
r_1,6.49,12.52,36,25,5.3,2,0,0,0
r_2,8.44,6.11,49,16,7.7,2,1,0,1
r_3,5.54,13.35,32,30,4.35,2,0,0,0
r_4,7.99,10.09,44,24,6.29,1,1,1,0
r_5,4.97,6.01,27,12,4.07,3,0,0,0
r_6,3.23,6.68,18,16,2.43,2,1,0,0
r_7,3.72,11.49,17,24,1.87,5,1,0,0
r_8,8.16,7.76,50,16,7.32,3,0,0,1
r_9,4.68,8.52,22,19,2.34,2,1,0,0
r_10,6.87,6.35,39,14,5.53,4,0,0,0
r_11,3.78,13.25,18,27,2.07,1,1,0,0
r_12,8.8,14.23,51,29,7.39,3,1,0,0
r_13,4.38,13.27,24,27,2.84,2,0,0,0
r_14,7.54,8.09,44,15,6.95,2,1,1,0
r_15,8.79,11.85,51,24,7.42,2,1,1,0
r_16,5.67,14.07,31,30,4.47,5,1,0,0
r_17,7.08,10.04,41,18,6.23,4,1,0,0
r_18,6.0,13.29,34,27,4.79,3,1,0,0
r_19,3.07,11.3,12,25,1.15,1,0,0,0
r_20,3.4,12.42,16,24,1.47,1,1,0,0
r_21,7.82,8.06,45,16,6.15,2,0,0,0
r_22,3.39,11.88,16,27,1.45,2,1,0,0
r_23,4.65,12.09,27,26,3.93,1,1,0,0
r_24,3.84,8.24,16,18,1.95,3,0,0,0
r_25,8.17,12.4,50,26,7.14,2,0,0,1
r_26,4.32,11.11,25,23,3.0,2,0,0,0
r_27,5.98,13.79,30,28,4.38,3,1,0,0
r_28,3.94,12.55,18,28,1.72,1,0,0,0
r_29,5.47,9.27,33,17,5.14,2,1,0,0
r_30,4.5,7.88,20,16,2.26,2,0,0,0
r_1,6.49,12.52,36,25,5.3,2,0,0,0
r_2,8.44,6.11,49,16,7.7,2,1,0,1
r_3,5.54,13.35,32,30,4.35,3,1,1,0
r_4,7.99,10.09,44,24,6.29,4,0,0,1
r_5,4.97,6.01,27,12,4.07,3,0,0,0
r_6,3.23,6.68,18,16,2.43,1,0,0,1
r_7,3.72,11.49,17,24,1.87,3,0,0,0
r_8,8.16,7.76,50,16,7.32,4,1,0,1
r_9,4.68,8.52,22,19,2.34,3,0,0,0
r_10,6.87,6.35,39,14,5.53,1,0,0,1
r_11,3.78,13.25,18,27,2.07,2,0,0,0
r_12,8.8,14.23,51,29,7.39,3,1,0,0
r_13,4.38,13.27,24,27,2.84,6,1,0,0
r_14,7.54,8.09,44,15,6.95,3,0,0,1
r_15,8.79,11.85,51,24,7.42,3,0,1,0
r_16,5.67,14.07,31,30,4.47,2,1,0,0
r_17,7.08,10.04,41,18,6.23,2,1,0,0
r_18,6.0,13.29,34,27,4.79,1,0,0,0
r_19,3.07,11.3,12,25,1.15,4,0,0,0
r_20,3.4,12.42,16,24,1.47,2,0,0,0
r_21,7.82,8.06,45,16,6.15,5,0,0,0
r_22,3.39,11.88,16,27,1.45,3,0,0,0
r_23,4.65,12.09,27,26,3.93,1,1,0,0
r_24,3.84,8.24,16,18,1.95,2,1,0,0
r_25,8.17,12.4,50,26,7.14,2,0,0,1
r_26,4.32,11.11,25,23,3.0,3,0,0,0
r_27,5.98,13.79,30,28,4.38,2,0,0,0
r_28,3.94,12.55,18,28,1.72,3,0,0,0
r_29,5.47,9.27,33,17,5.14,1,0,1,0
r_30,4.5,7.88,20,16,2.26,3,0,0,0
r_1,6.49,12.52,36,25,5.3,2,0,0,0
r_2,8.44,6.11,49,16,7.7,2,1,0,1
r_3,5.54,13.35,32,30,4.35,2,0,0,0
r_4,7.99,10.09,44,24,6.29,3,0,0,1
r_5,4.97,6.01,27,12,4.07,3,1,0,0
r_6,3.23,6.68,18,16,2.43,2,1,0,0
r_7,3.72,11.49,17,24,1.87,2,0,0,0
r_8,8.16,7.76,50,16,7.32,2,1,0,0
r_9,4.68,8.52,22,19,2.34,2,0,0,0
r_10,6.87,6.35,39,14,5.53,1,1,0,1
r_11,3.78,13.25,18,27,2.07,1,0,0,0
r_12,8.8,14.23,51,29,7.39,3,1,0,0
r_13,4.38,13.27,24,27,2.84,6,0,0,0
r_14,7.54,8.09,44,15,6.95,2,1,0,0
r_15,8.79,11.85,51,24,7.42,2,1,1,0
r_16,5.67,14.07,31,30,4.47,5,0,0,0
r_17,7.08,10.04,41,18,6.23,2,1,0,0
r_18,6.0,13.29,34,27,4.79,3,1,0,0
r_19,3.07,11.3,12,25,1.15,3,0,0,0
r_20,3.4,12.42,16,24,1.47,3,0,1,0
r_21,7.82,8.06,45,16,6.15,1,0,0,0
r_22,3.39,11.88,16,27,1.45,2,0,0,0
r_23,4.65,12.09,27,26,3.93,3,1,1,0
r_24,3.84,8.24,16,18,1.95,3,1,0,0
r_25,8.17,12.4,50,26,7.14,3,1,0,0
r_26,4.32,11.11,25,23,3.0,3,1,0,0
r_27,5.98,13.79,30,28,4.38,2,0,0,0
r_28,3.94,12.55,18,28,1.72,3,1,0,0
r_29,5.47,9.27,33,17,5.14,3,1,0,0
r_30,4.5,7.88,20,16,2.26,1,1,1,0
r_1,6.49,12.52,36,25,5.3,1,1,0,0
r_2,8.44,6.11,49,16,7.7,3,0,0,1
r_3,5.54,13.35,32,30,4.35,3,0,0,0
r_4,7.99,10.09,44,24,6.29,2,1,0,0
r_5,4.97,6.01,27,12,4.07,3,0,0,1
r_6,3.23,6.68,18,16,2.43,2,0,0,0
r_7,3.72,11.49,17,24,1.87,2,1,0,0
r_8,8.16,7.76,50,16,7.32,3,0,0,1
r_9,4.68,8.52,22,19,2.34,3,0,0,0
r_10,6.87,6.35,39,14,5.53,4,1,0,1
r_11,3.78,13.25,18,27,2.07,2,0,0,0
r_12,8.8,14.23,51,29,7.39,3,1,1,0
r_13,4.38,13.27,24,27,2.84,2,1,0,0
r_14,7.54,8.09,44,15,6.95,2,1,0,1
r_15,8.79,11.85,51,24,7.42,4,0,0,0
r_16,5.67,14.07,31,30,4.47,3,1,0,0
r_17,7.08,10.04,41,18,6.23,3,0,0,0
r_18,6.0,13.29,34,27,4.79,1,1,0,0
r_19,3.07,11.3,12,25,1.15,2,0,0,0
r_20,3.4,12.42,16,24,1.47,4,1,0,0
r_21,7.82,8.06,45,16,6.15,4,1,0,0
r_22,3.39,11.88,16,27,1.45,4,1,0,0
r_23,4.65,12.09,27,26,3.93,1,1,0,0
r_24,3.84,8.24,16,18,1.95,1,0,0,0
r_25,8.17,12.4,50,26,7.14,1,1,0,0
r_26,4.32,11.11,25,23,3.0,1,1,0,0
r_27,5.98,13.79,30,28,4.38,1,0,0,0
r_28,3.94,12.55,18,28,1.72,4,1,0,0
r_29,5.47,9.27,33,17,5.14,1,1,0,0
r_30,4.5,7.88,20,16,2.26,3,1,0,0
r_1,6.49,12.52,36,25,5.3,3,0,0,0
r_2,8.44,6.11,49,16,7.7,1,0,0,0
r_3,5.54,13.35,32,30,4.35,3,1,0,0
r_4,7.99,10.09,44,24,6.29,3,0,0,1
r_5,4.97,6.01,27,12,4.07,5,0,0,0
r_6,3.23,6.68,18,16,2.43,3,0,0,0
r_7,3.72,11.49,17,24,1.87,2,0,0,0
r_8,8.16,7.76,50,16,7.32,2,1,0,0
r_9,4.68,8.52,22,19,2.34,1,0,0,0
r_10,6.87,6.35,39,14,5.53,1,0,0,0
r_11,3.78,13.25,18,27,2.07,1,0,0,0
r_12,8.8,14.23,51,29,7.39,1,0,1,0
r_13,4.38,13.27,24,27,2.84,2,1,0,0
r_14,7.54,8.09,44,15,6.95,3,1,0,0
r_15,8.79,11.85,51,24,7.42,1,1,0,0
r_16,5.67,14.07,31,30,4.47,3,1,0,0
r_17,7.08,10.04,41,18,6.23,4,0,0,0
r_18,6.0,13.29,34,27,4.79,1,1,0,0
r_19,3.07,11.3,12,25,1.15,1,0,0,0
r_20,3.4,12.42,16,24,1.47,3,1,0,0
r_21,7.82,8.06,45,16,6.15,2,1,0,0
r_22,3.39,11.88,16,27,1.45,4,1,0,0
r_23,4.65,12.09,27,26,3.93,1,0,0,0
r_24,3.84,8.24,16,18,1.95,3,1,0,0
r_25,8.17,12.4,50,26,7.14,4,0,0,0
r_26,4.32,11.11,25,23,3.0,2,0,0,0
r_27,5.98,13.79,30,28,4.38,2,0,0,0
r_28,3.94,12.55,18,28,1.72,1,0,1,0
r_29,5.47,9.27,33,17,5.14,4,1,0,0
r_30,4.5,7.88,20,16,2.26,3,0,0,0
r_1,6.49,12.52,36,25,5.3,1,0,0,0
r_2,8.44,6.11,49,16,7.7,4,1,0,1
r_3,5.54,13.35,32,30,4.35,2,1,0,0
r_4,7.99,10.09,44,24,6.29,5,1,1,0
r_5,4.97,6.01,27,12,4.07,3,0,0,0
r_6,3.23,6.68,18,16,2.43,1,0,0,0
r_7,3.72,11.49,17,24,1.87,1,0,0,0
